stressor	Europe	Asia	America	Oceania	Africa	Other
Water Withdrawal Blue - Electricity - once-through - Electricity by petroleum and other oil derivatives	5033.41141128	14197.5429445	4676.03546618	227.353147644	408.761507651	14461.8009686
Water Withdrawal Blue - Electricity - once-through - Electricity by biomass and waste	972.685572576	40.6031594311	772.507099155	3.29079636899	8.74626142421	32.3473455552
Water Withdrawal Blue - Electricity - once-through - Electricity by solar photovoltaic	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by solar thermal	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by tide, wave, ocean	0	0	0	0	0	0
Water Withdrawal Blue - Electricity - once-through - Electricity by Geothermal	48.5390018027	65.8926133105	36.6644511107	5.71828944837	10.2554704637	494.159487144
Water Withdrawal Blue - Electricity - once-through - Electricity nec	0	0	0	0	0	0
Water Withdrawal Blue - Domestic - domestic Water Withdrawal Blue	64929.1837	133774.1336	107724.7126	3683.14	21760.36684	56723.75367
Energy Carrier Net Total	104577098.915	135997679.814	127317003.309	4829787.81137	23443331.4689	51239836.3022
Energy Carrier Net NENE	7324073.4614	7576749.01379	7687301.29814	286372.718908	819343.035476	3501032.01561
Energy Carrier Net NTRA	49679460.2753	75150332.9877	54253095.5502	2173841.87867	16072209.9997	26132579.4754
Energy Carrier Net TAVI	2774894.2463	2108384.38193	3564399.25275	245365.809513	240534.071888	1083711.93676
Energy Carrier Net TMAR	3967624.33784	3486953.82079	1490618.38884	82529.6690927	113127.541838	854179.093834
Energy Carrier Net TOTH	1550271.25106	151877.949069	912325.742244	24657.6230037	51147.0243018	121105.26524
Energy Carrier Net TRAI	30183.7181389	2804.80103727	10684.8915549	3793.71765305	1759.06893879	4695.30732219
Energy Carrier Net TROA	14967920.005	12534866.3985	30150177.9286	1116657.60255	2640737.15664	7991957.73115
Energy Carrier Net LOSS	24279730.633	34958796.7542	29243190.3092	896322.470875	3503949.98477	11547059.0403
