region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
Unused Domestic Extraction - Primary Crops - Lettuce	246.254669189	0	0	0	0	0	0	0	1130.1887289	0	0	0	0	0	0	0	474.593380475	0	0	0	0	0	0	0	32.5992516803	0	0	0	0	0	0	0	28.9360831769	0	0	0	0	0	0	0	184.894788289	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Mushrooms	137.165100996	0	0	0	0	0	0	0	377.248520356	0	0	0	0	0	0	0	42.5744527819	0	0	0	0	0	0	0	8.10467247523	0	0	0	0	0	0	0	2.24678356385	0	0	0	0	0	0	0	25.2466085417	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Peas, Green	127.359976632	0	0	0	0	0	0	0	977.051341784	0	0	0	0	0	0	0	63.1875164708	0	0	0	0	0	0	0	8.22341147142	0	0	0	0	0	0	0	63.4751464793	0	0	0	0	0	0	0	92.8273264411	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pumpkins, Squash, Gourds	231.488394202	0	0	0	0	0	0	0	936.086797914	0	0	0	0	0	0	0	245.516113999	0	0	0	0	0	0	0	19.2337547542	0	0	0	0	0	0	0	170.391329444	0	0	0	0	0	0	0	680.278933326	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Spinach	41.6447507293	0	0	0	0	0	0	0	1410.45808577	0	0	0	0	0	0	0	44.9768134046	0	0	0	0	0	0	0	1.71121538471	0	0	0	0	0	0	0	10.188278998	0	0	0	0	0	0	0	62.3769378824	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Tomatoes	3420.84967613	0	0	0	0	0	0	0	10663.634116	0	0	0	0	0	0	0	4595.25939592	0	0	0	0	0	0	0	185.226161115	0	0	0	0	0	0	0	2499.26694584	0	0	0	0	0	0	0	9326.76181485	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Vegetables Fresh nec	863.648001331	0	0	0	0	0	0	0	14382.8192648	0	0	0	0	0	0	0	638.033607022	0	0	0	0	0	0	0	14.4942043097	0	0	0	0	0	0	0	2145.81280901	0	0	0	0	0	0	0	6425.01714552	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Apples	4465.5904704	0	0	0	0	0	0	0	11636.7489873	0	0	0	0	0	0	0	3505.4860711	0	0	0	0	0	0	0	207.568326153	0	0	0	0	0	0	0	881.154526613	0	0	0	0	0	0	0	4761.35189031	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Apricots	127.20136836	0	0	0	0	0	0	0	101.916374553	0	0	0	0	0	0	0	18.800878506	0	0	0	0	0	0	0	5.22059057613	0	0	0	0	0	0	0	109.487506227	0	0	0	0	0	0	0	490.710278112	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Avocados	18.5033705499	0	0	0	0	0	0	0	49.1323219398	0	0	0	0	0	0	0	463.595253403	0	0	0	0	0	0	0	14.6412051496	0	0	0	0	0	0	0	183.383868494	0	0	0	0	0	0	0	48.4187844158	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Blueberries	7.43856490133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.849540898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154604064259	0	0	0	0	0	0	0	1.41417420703	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Carobs	19.0329925538	0	0	0	0	0	0	0	3.69959868174	0	0	0	0	0	0	0	0.0134694694959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10402613039	0	0	0	0	0	0	0	0.908839801012	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cherries	118.570120154	0	0	0	0	0	0	0	71.8006659731	0	0	0	0	0	0	0	69.9661156096	0	0	0	0	0	0	0	5.22059057613	0	0	0	0	0	0	0	4.87363545233	0	0	0	0	0	0	0	170.0486054	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Currants	96.9512044284	0	0	0	0	0	0	0	0.00254298793424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215889083975	0	0	0	0	0	0	0	0.0961121932811	0	0	0	0	0	0	0	4.62104709445	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Dates	2.37343818735	0	0	0	0	0	0	0	24.8729649848	0	0	0	0	0	0	0	5.98117306784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414.544773293	0	0	0	0	0	0	0	2186.06609762	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Figs	16.1302504539	0	0	0	0	0	0	0	44.9951797458	0	0	0	0	0	0	0	13.7581178641	0	0	0	0	0	0	0	0.034542253436	0	0	0	0	0	0	0	70.065273555	0	0	0	0	0	0	0	138.531954893	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Gooseberries	21.8547804195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0423405451205	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Grapefruit and Pomelos	20.9704866233	0	0	0	0	0	0	0	1012.15616831	0	0	0	0	0	0	0	827.723830858	0	0	0	0	0	0	0	8.16453263033	0	0	0	0	0	0	0	380.67746465	0	0	0	0	0	0	0	857.38045737	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Grapes	8508.46401315	0	0	0	0	0	0	0	4280.04973896	0	0	0	0	0	0	0	5429.04939141	0	0	0	0	0	0	0	1322.29708781	0	0	0	0	0	0	0	1458.5465952	0	0	0	0	0	0	0	5652.58310542	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Kiwi Fruit	103.947781477	0	0	0	0	0	0	0	196.496228916	0	0	0	0	0	0	0	46.4391468403	0	0	0	0	0	0	0	1.68786011108	0	0	0	0	0	0	0	0.00798787665339	0	0	0	0	0	0	0	204.537181109	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Lemons and Limes	419.132674948	0	0	0	0	0	0	0	1643.44514443	0	0	0	0	0	0	0	2048.42313639	0	0	0	0	0	0	0	22.6879800978	0	0	0	0	0	0	0	377.269475727	0	0	0	0	0	0	0	1328.16658751	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Oranges	2107.86153967	0	0	0	0	0	0	0	4665.74741152	0	0	0	0	0	0	0	12385.1199366	0	0	0	0	0	0	0	307.224297419	0	0	0	0	0	0	0	2436.00193205	0	0	0	0	0	0	0	6106.90884055	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Peaches and Nectarines	1351.68378328	0	0	0	0	0	0	0	3556.01350525	0	0	0	0	0	0	0	973.958277193	0	0	0	0	0	0	0	89.2603230836	0	0	0	0	0	0	0	282.37092435	0	0	0	0	0	0	0	1046.08083502	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pears	457.487805042	0	0	0	0	0	0	0	2474.46308549	0	0	0	0	0	0	0	320.06232185	0	0	0	0	0	0	0	37.333503029	0	0	0	0	0	0	0	185.544975639	0	0	0	0	0	0	0	257.323350413	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Persimmons	7.78846532431	0	0	0	0	0	0	0	525.655201973	0	0	0	0	0	0	0	29.6998257788	0	0	0	0	0	0	0	0.261422054414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.5963274857	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pineapples	0.527395364824	0	0	0	0	0	0	0	643.120900631	0	0	0	0	0	0	0	1349.05578802	0	0	0	0	0	0	0	49.0657009035	0	0	0	0	0	0	0	938.296188764	0	0	0	0	0	0	0	2052.5930334	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Plums	433.619824825	0	0	0	0	0	0	0	925.962489804	0	0	0	0	0	0	0	149.578222446	0	0	0	0	0	0	0	6.16265203347	0	0	0	0	0	0	0	76.6650633848	0	0	0	0	0	0	0	232.766977438	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Quinces	10.6851636897	0	0	0	0	0	0	0	34.7231539543	0	0	0	0	0	0	0	7.24905580687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0485830235	0	0	0	0	0	0	0	52.5695127351	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Raspberries	61.1753175892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.211371813	0	0	0	0	0	0	0	0.235515364337	0	0	0	0	0	0	0	0.092504765115	0	0	0	0	0	0	0	4.74891554072	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Sour Cherries	112.162648181	0	0	0	0	0	0	0	29.1679220182	0	0	0	0	0	0	0	18.4049273026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.2808288664	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Strawberries	228.927759289	0	0	0	0	0	0	0	437.170141751	0	0	0	0	0	0	0	328.768364659	0	0	0	0	0	0	0	11.5143461624	0	0	0	0	0	0	0	40.430251171	0	0	0	0	0	0	0	122.059196452	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Tang. Mand Clement. Satsma	515.65302472	0	0	0	0	0	0	0	2041.5192401	0	0	0	0	0	0	0	591.095223354	0	0	0	0	0	0	0	35.7206153089	0	0	0	0	0	0	0	225.126450497	0	0	0	0	0	0	0	1122.313928	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Berries nec	27.8862684835	0	0	0	0	0	0	0	18.8403992547	0	0	0	0	0	0	0	19.8758170022	0	0	0	0	0	0	0	0.471030728673	0	0	0	0	0	0	0	0.860371617602	0	0	0	0	0	0	0	195.688811649	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Citrus Fruit nec	14.1986410734	0	0	0	0	0	0	0	1724.53714038	0	0	0	0	0	0	0	392.352452637	0	0	0	0	0	0	0	1.25608194313	0	0	0	0	0	0	0	2433.19741433	0	0	0	0	0	0	0	508.476159142	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Stone Fruit nec,	10.1997563756	0	0	0	0	0	0	0	23.5106713897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25218835864	0	0	0	0	0	0	0	119.66598182	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Almonds	118.871352609	0	0	0	0	0	0	0	28.0949306975	0	0	0	0	0	0	0	564.848544202	0	0	0	0	0	0	0	70.654609301	0	0	0	0	0	0	0	117.994852536	0	0	0	0	0	0	0	285.349022974	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chestnuts	40.6934191929	0	0	0	0	0	0	0	529.929067165	0	0	0	0	0	0	0	19.4027708089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0948238260789	0	0	0	0	0	0	0	7.9596837583	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Hazelnuts	39.7117894608	0	0	0	0	0	0	0	185.351808676	0	0	0	0	0	0	0	10.0040349317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0809094602956	0	0	0	0	0	0	0	64.7604565295	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pistachios	3.85303983963	0	0	0	0	0	0	0	55.6522438281	0	0	0	0	0	0	0	93.2776122514	0	0	0	0	0	0	0	0.785051214455	0	0	0	0	0	0	0	1.44967077587	0	0	0	0	0	0	0	387.471369286	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Walnuts	102.243130235	0	0	0	0	0	0	0	449.273866793	0	0	0	0	0	0	0	224.270329857	0	0	0	0	0	0	0	1.49159730747	0	0	0	0	0	0	0	5.21994855627	0	0	0	0	0	0	0	401.261346107	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cassava	0	0	0	0	0	0	0	0	4373.12979887	0	0	0	0	0	0	0	4740.70129788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27709.586666	0	0	0	0	0	0	0	11791.1068858	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Roots and Tubers, nes	1.9528260698	0	0	0	0	0	0	0	26.5727280375	0	0	0	0	0	0	0	54.9416825061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647.754233478	0	0	0	0	0	0	0	209.317208482	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Taro	0	0	0	0	0	0	0	0	80.5697111018	0	0	0	0	0	0	0	1.36048534181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480.679424612	0	0	0	0	0	0	0	208.258004703	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Yautia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7835694503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Bambara beans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75468741642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Beans, dry	15.0188871877	0	0	0	0	0	0	0	57.1547574455	0	0	0	0	0	0	0	191.912599657	0	0	0	0	0	0	0	5.12245917432	0	0	0	0	0	0	0	50.1138194751	0	0	0	0	0	0	0	121.710344232	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Beans, green	183.588394089	0	0	0	0	0	0	0	4022.79330098	0	0	0	0	0	0	0	80.2475546594	0	0	0	0	0	0	0	15.3870038033	0	0	0	0	0	0	0	176.060531644	0	0	0	0	0	0	0	533.612385883	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Broad beans, horse beans, dry	42.5619319844	0	0	0	0	0	0	0	18.8850993315	0	0	0	0	0	0	0	2.81023545734	0	0	0	0	0	0	0	29.4394205421	0	0	0	0	0	0	0	15.1510608716	0	0	0	0	0	0	0	10.6467841138	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chick peas	2.71635650644	0	0	0	0	0	0	0	56.8992652761	0	0	0	0	0	0	0	15.2575848944	0	0	0	0	0	0	0	70.8901246653	0	0	0	0	0	0	0	6.95966800884	0	0	0	0	0	0	0	30.362802907	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cow peas, dry	0.898639713609	0	0	0	0	0	0	0	0.00222054371251	0	0	0	0	0	0	0	2.51630563923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.1667667677	0	0	0	0	0	0	0	5.92343379425	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Peas, dry	121.02153206	0	0	0	0	0	0	0	16.6519104868	0	0	0	0	0	0	0	219.464423141	0	0	0	0	0	0	0	32.9721510071	0	0	0	0	0	0	0	6.81793616445	0	0	0	0	0	0	0	9.51167643969	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pigeon peas	0	0	0	0	0	0	0	0	16.3549027928	0	0	0	0	0	0	0	1.5864829539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47910131636	0	0	0	0	0	0	0	19.9880229232	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - String beans	71.1642748645	0	0	0	0	0	0	0	29.9925648048	0	0	0	0	0	0	0	310.682963105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.567112128	0	0	0	0	0	0	0	117.532780476	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Coconuts	0	0	0	0	0	0	0	0	1466.84891635	0	0	0	0	0	0	0	465.855812413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.051334682	0	0	0	0	0	0	0	3693.42171236	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Okra	0.636182587242	0	0	0	0	0	0	0	362.103232157	0	0	0	0	0	0	0	4.19285483967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.809334779	0	0	0	0	0	0	0	97.3051566417	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Onions	27.0878752411	0	0	0	0	0	0	0	151.441064572	0	0	0	0	0	0	0	22.6504194112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.1248446695	0	0	0	0	0	0	0	163.84190489	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Onions, dry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Other melons	181.507902078	0	0	0	0	0	0	0	1515.21490306	0	0	0	0	0	0	0	331.841382771	0	0	0	0	0	0	0	14.9748519157	0	0	0	0	0	0	0	115.41348001	0	0	0	0	0	0	0	850.735320516	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Watermelons	395.757100054	0	0	0	0	0	0	0	5524.66552031	0	0	0	0	0	0	0	571.603748999	0	0	0	0	0	0	0	25.9655689181	0	0	0	0	0	0	0	456.297533397	0	0	0	0	0	0	0	2377.9060902	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Bananas	137.355001498	0	0	0	0	0	0	0	13642.4807582	0	0	0	0	0	0	0	9808.91647232	0	0	0	0	0	0	0	237.221280626	0	0	0	0	0	0	0	7835.75089228	0	0	0	0	0	0	0	12759.1733865	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cashewapple	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.256983256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.0068070739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cranberries	1.72962140906	0	0	0	0	0	0	0	0.0110694768902	0	0	0	0	0	0	0	75.6613972181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064418360108	0	0	0	0	0	0	0	0.838342793386	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Fruit Fresh Nes	73.2548344644	0	0	0	0	0	0	0	1663.72876413	0	0	0	0	0	0	0	468.636261438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1115.78448894	0	0	0	0	0	0	0	4434.78333049	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Fruit, tropical fresh nes	15.9812246828	0	0	0	0	0	0	0	2853.60792691	0	0	0	0	0	0	0	748.874856115	0	0	0	0	0	0	0	5.96638922986	0	0	0	0	0	0	0	386.280315939	0	0	0	0	0	0	0	5334.71781401	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Mangoes, mangosteens, guavas	0	0	0	0	0	0	0	0	6118.93547314	0	0	0	0	0	0	0	1629.69045206	0	0	0	0	0	0	0	34.8107409514	0	0	0	0	0	0	0	2010.44033081	0	0	0	0	0	0	0	6206.90179617	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Papayas	0	0	0	0	0	0	0	0	1505.03689302	0	0	0	0	0	0	0	1528.92338154	0	0	0	0	0	0	0	5.41685337974	0	0	0	0	0	0	0	655.658314729	0	0	0	0	0	0	0	467.312003727	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Plantains	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2919.37955328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13751.2842629	0	0	0	0	0	0	0	1080.496585	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Arecanuts	0	0	0	0	0	0	0	0	237.55606004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0474119130395	0	0	0	0	0	0	0	222.855902636	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Brazil nuts, with shell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3114850221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16847511281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cashew nuts, with shell	0	0	0	0	0	0	0	0	218.035486307	0	0	0	0	0	0	0	41.6387381883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867.786428524	0	0	0	0	0	0	0	1094.38106591	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Kolanuts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.174474084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Nuts, nes	8.64540326932	0	0	0	0	0	0	0	63.4158364038	0	0	0	0	0	0	0	82.276560886	0	0	0	0	0	0	0	29.5807297607	0	0	0	0	0	0	0	72.5438343785	0	0	0	0	0	0	0	90.0391168638	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Leguminous vegetables, nes	19.7222168643	0	0	0	0	0	0	0	15.9225449814	0	0	0	0	0	0	0	25.2738644403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.8643368212	0	0	0	0	0	0	0	70.9316544916	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Maize, green	102.399002921	0	0	0	0	0	0	0	201.717116112	0	0	0	0	0	0	0	847.969861349	0	0	0	0	0	0	0	14.6019525889	0	0	0	0	0	0	0	834.069458018	0	0	0	0	0	0	0	324.880791598	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pome fruit, nes	0.0318091293621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.6769064537	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cassava leaves	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5217939494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Groundnuts in Shell	1.74861145929	0	0	0	0	0	0	0	4977.72713983	0	0	0	0	0	0	0	776.410321283	0	0	0	0	0	0	0	12.9062419656	0	0	0	0	0	0	0	4519.10192145	0	0	0	0	0	0	0	1262.2349301	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Hempseed	4.14051564147	0	0	0	0	0	0	0	0.831304417786	0	0	0	0	0	0	0	0.117759397055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Linseed	26.7468956884	0	0	0	0	0	0	0	32.8504012387	0	0	0	0	0	0	0	78.6310607823	0	0	0	0	0	0	0	1.78991676896	0	0	0	0	0	0	0	4.7007594781	0	0	0	0	0	0	0	12.6214920955	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Melonseed	0.413935381302	0	0	0	0	0	0	0	2.98177800917	0	0	0	0	0	0	0	0.000271752454742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.1182225781	0	0	0	0	0	0	0	0.0483994771273	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Mustard Seed	10.7574197175	0	0	0	0	0	0	0	1.34562289644	0	0	0	0	0	0	0	23.0558405969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197549637664	0	0	0	0	0	0	0	28.0411670837	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Poppy Seed	4.73641435206	0	0	0	0	0	0	0	2.82198529021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431213047725	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Rapeseed	2119.29833718	0	0	0	0	0	0	0	2270.70778782	0	0	0	0	0	0	0	1592.45341638	0	0	0	0	0	0	0	426.738531679	0	0	0	0	0	0	0	20.0404229929	0	0	0	0	0	0	0	267.044227252	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Safflower Seed	0.0286123118612	0	0	0	0	0	0	0	11.3830522338	0	0	0	0	0	0	0	24.4281589858	0	0	0	0	0	0	0	1.09632402099	0	0	0	0	0	0	0	1.19135601487	0	0	0	0	0	0	0	14.2336337553	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Sesame Seed	0.139852018153	0	0	0	0	0	0	0	81.8544701582	0	0	0	0	0	0	0	14.5163820433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.7650730501	0	0	0	0	0	0	0	174.441015667	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Soybeans	628.023887509	0	0	0	0	0	0	0	3237.03754094	0	0	0	0	0	0	0	42077.4581574	0	0	0	0	0	0	0	28.0734314289	0	0	0	0	0	0	0	327.320424102	0	0	0	0	0	0	0	481.585477819	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Sunflower Seed	3189.00408926	0	0	0	0	0	0	0	552.431718083	0	0	0	0	0	0	0	909.333751465	0	0	0	0	0	0	0	15.2888724015	0	0	0	0	0	0	0	421.640727648	0	0	0	0	0	0	0	830.177630962	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Oilseeds nec	16.6808585308	0	0	0	0	0	0	0	91.8178137804	0	0	0	0	0	0	0	3.93494206792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.438576137	0	0	0	0	0	0	0	91.9954299957	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Oil Palm Fruit	0	0	0	0	0	0	0	0	2779.83484968	0	0	0	0	0	0	0	473.361233184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960.874093907	0	0	0	0	0	0	0	6912.47547077	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Castor oil seed	0.0104620226472	0	0	0	0	0	0	0	63.173554475	0	0	0	0	0	0	0	9.5554503978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84424263079	0	0	0	0	0	0	0	5.50682823459	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Karite Nuts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.3059605838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Tung Nuts	0	0	0	0	0	0	0	0	33.1530899345	0	0	0	0	0	0	0	5.07651702289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406623004193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Jojoba Seeds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00951133591598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Tallowtree Seeds	0	0	0	0	0	0	0	0	71.9908249598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
